Titulo,Categoria,Resumo,Data,Status
"
Lula está com coronavírus (Covid-19) e exame foi confirmado pelo hospital Adventista  ",politica,O ex-presidente Luiz Inácio Lula da Silva acabou de ter o diagnóstico de Covid-19 (coronavírus) confirmado pelo Hospital Adventista. ,09/08/2020,1
"
Governo vai demitir 396 mil funcionários públicos que receberam auxílio emergencial  ",politica,396 mil funcionários públicos que fraudaram o auxílio emergencial durante a pandemia serão demitidos pelo governo federal,06/08/2020,1
"
Prefeito de BH, Alexandre Kalil, é hostilizado em restaurante de Nova Lima durante pandemia  ",politica,"Alexandre Kalil, prefeito de Belo Horizonte, almoça em Nova Lima (MG) após decretar lockdown e é hostilizado pela população.",05/08/2020,1
"
Paulo Guedes diz que, se todos os presidentes fossem monitorados como Bolsonaro é, o Brasil seria um dos países mais ricos do mundo  ",politica,"Paulo Guedes disse que se todos os presidentes fossem monitorados pela mídia como Bolsonaro é, o Brasil estaria entre os países mais ricos do mundo.",02/08/2020,1
"
PT e PSOL entraram na Justiça para impedir que PRF combata tráfico de drogas e pirataria  ",politica,"Depois que a PRF bateu o recorde de apreensões de drogas, o PT e o PSOL entraram na Justiça para impedir que a Polícia Rodoviária Federal combata o tráfico de drogas e a pirataria. ",01/08/2020,1
"
Marcelo Biar, do PSOL, liderou campanha “Força Covid” contra Bolsonaro antes de morrer por coronavírus  ",politica,"Integrante do PSOL/RJ, Marcelo Biar (vítima da Covid-19), postou “Força Covid” quando Bolsonaro anunciou que estava infectado pela doença. ",30/07/2020,1
"
PF invadiu a casa do ministro do STF Alexandre de Moraes  ",politica,"A casa caiu para o ministro do STF Alexandre de Moraes. Após descobrir grampo, a Polícia Federal invadiu a casa dele. ",29/07/2020,1
"
Damares Alves descobre que ministros do STF estão envolvidos em casos de pedofilia  ",politica,Ministra Damares Alves descobre caso de pedofilia entre ministros do STF e pode mudar composição da corte em breve. ,26/07/2020,1
"
PT entra na Justiça para evitar que Bolsonaro acabe com a seca no Nordeste  ",politica,O PT entrou na Justiça contra um projeto do presidente Jair Bolsonaro que visa acabar com a seca no Nordeste. Alegação de Gleisi Hoffmann é que a seca é um “patrimônio cultural”.,26/07/2020,1
"
Doria, sem máscara, foi o primeiro a tomar a vacina chinesa contra Covid-19  ",politica,"O governador de São Paulo, João Doria, foi a primeira pessoa a tomar a vacina da Covid-19. Vídeo mostra procedimento e foto mostra que ele e a enfermeira que aplicou estavam sem máscaras e luvas.",25/07/2020,1
"
Vídeo incrível mostra como Bolsonaro vai construir a ponte do Xingu  ",politica,"Um vídeo incrível mostra como Bolsonaro vai construir a ponte do Xingu. A animação da planta do projeto divulga o passo a passo da construção do empreendimento, que contará com tecnologia de ponta.",23/07/2020,1
"
Governadores e prefeitos escondem respiradores enviados por Bolsonaro em galpões e não mandam para hospitais  ",politica,Governadores e prefeitos escondem respiradores e EPIs enviados por Bolsonaro em galpões e não mandam para os hospitais. É a esquerda criminosa trabalhando contra os brasileiros.,21/07/2020,1
"
Troca de cédulas de 50 e 100 reais é aprovada e será implementada por Bolsonaro  ",politica,O presidente Jair Bolsonaro anunciou que todas as cédulas de 50 e 100 reais serão trocadas com o objetivo de caçar corruptos. Troca já foi aprovada e será implementada.,20/07/2020,1
"
Bolsonaro vai unir Bolsa Família e criar benefício permanente de R$ 1200  ",politica,"Bolsonaro criou o programa Renda Básica, que vai incluir o auxílio emergencial, o Bolsa Família e pagar até R$1200 a famílias de baixa renda.",18/07/2020,1
"
Aprovação de Bolsonaro bate recorde, diz pesquisa Datafolha  ",politica,"A aprovação de Bolsonaro bateu recorde, segundo Datafolha. De acordo com a pesquisa, realizada em 10 de julho, 64% dos brasileiros consideram o atual governo “ótimo” ou “bom”.",15/07/2020,1
"
Governador do DF (Brasília), Ibaneis Rocha, fica bêbado, cai e arma confusão em hospital  ",politica,"O governador do DF (Brasília), Ibaneis Rocha, ficou bêbado, caiu e armou uma confusão em um hospital. Ele levou 15 pontos na cabeça, reclamou de tudo e foi arrogante com os funcionários, sendo preciso mobilizar a segurança para contê-lo.",14/07/2020,1
"
Governo Bolsonaro constrói ponte estaiada de Ilhéus (BA), mostra vídeo  ",politica,"Presidente Jair Bolsonaro constrói ponte estaiada de Ilhéus, na Bahia, com recursos do governo federal, aponta vídeo. ",13/07/2020,1
"
Bolsonaro criou, em decreto, o STM para “detonar ministros corruptos do STF”  ",politica,O presidente Jair Bolsonaro criou o STM. Vídeo mostra o decreto e aponta que o objetivo é “detonar os ministros corruptos do STF”.,12/07/2020,1
"
Câmara acaba de aprovar legalização do aborto até 22 semanas durante pandemia  ",politica,"Rodrigo Maia, presidente da Câmara, e outros deputados se aproveitam da pandemia para legalizar o aborto até 22 semanas de gestação. ",11/07/2020,1
"
Pipeiros descartam água tirada do São Francisco a mando da esquerda do Ceará para sabotar Bolsonaro  ",politica,Caminhões-pipa estão coletando água do rio São Francisco e jogando fora a mando do governador Camilo Santana. Vídeo mostra que objetivo dos pipeiros é prejudicar Bolsonaro. ,10/07/2020,1
"
Mandetta é flagrado com Gilmar Mendes em Portugal no meio da pandemia da Covid-19  ",politica,"Mandetta foi flagrado com Gilmar Mendes em Portugal no meio da pandemia de Covid-19. Em vídeo, o ex-ministro da Saúde e o magistrado do STF aparecem tomando chopp sem máscaras no bairro do Chiado, em Lisboa.",08/07/2020,1
"
Bolsonaro demitiu funcionários que ganhavam R$ 35 mil na empresa do trem-bala que nunca existiu  ",politica,"Bolsonaro demitiu funcionários que ganhavam R$ 35 mil na empresa do trem-bala que nunca existiu, criada por Dilma em 2010 e que faria o trajeto Campinas (SP) e RJ. Por isso, o presidente é tão odiado pelos petistas.",07/07/2020,1
"
Ivo Gomes, irmão de Ciro Gomes, grava áudio sobre transposição do rio São Francisco, PT e Bolsonaro  ",politica,"Ivo Gomes, prefeito de Sobral (CE), critica PT e elogia Bolsonaro pela inauguração da transposição do rio São Francisco.",04/07/2020,1
"
Rodrigo Constantino acabou de ser bloqueado por 7 dias no Facebook e publicou lista de comunistas  ",politica,O Facebook acabou de bloquear o economista Rodrigo Constantino por 7 dias depois de ele publicar uma lista de comunistas e petistas na rede social. Ele pede compartilhamento. ,04/07/2020,1
"
Bolsonaro acabou de criar o Tribunal Constitucional Militar para caçar os corruptos  ",politica,"O presidente Jair Bolsonaro acabou de criar, por meio de um decreto, o Tribunal Constitucional Militar. O objetivo é “caçar os corruptos” e “acabar com a esquerdalha”. ",03/07/2020,1
"
Rui Costa demitiu Dra. Raíssa Soares por causa de vídeo sobre cloroquina  ",politica,"Médica Raíssa Soares foi demitida pelo governador Rui Costa, em Porto Seguro (BA), após gravar vídeo sobre cloroquina.",02/07/2020,1
"
Família de Ciro Gomes é dona de 77 empresas de carros-pipa no Ceará  ",politica,"A família de Ciro Gomes é dona de 77 empresas de carros-pipa no Ceará. Por isso, o PT não quis concluir antes a transposição do rio São Francisco, que vai levar água gratuita para o estado e falir essas empresas.",02/07/2020,1
"
Moro está envolvido até o pescoço em falcatrua de venda de inquérito da PF, denuncia Bolsonaro  ",politica,Bolsonaro denunciou que o ex-ministro da Justiça Sérgio Moro está envolvido até o pescoço em falcatrua e que ele vendeu o inquérito da PF para Dória. ,01/07/2020,1
"
Bolsonaro votou contra a transposição do rio São Francisco quando era deputado  ",politica,"Bolsonaro votou contra a transposição do rio São Francisco quando era deputado. Agora, como presidente, inaugurou a obra dizendo que é dele.",30/06/2020,1
"
General Augusto Heleno publica texto sobre Weintraub, Trump, FBI e Banco Mundial  ",politica,O general Augusto Heleno publicou um texto em que falava que Donald Trump havia mandado o FBI proteger Abraham Weintraub para que ele investigue os governadores do Brasil no Banco Mundial. ,29/06/2020,1
"
Pesquisa eleitoral do Paraná Pesquisas mostra que Bolsonaro vence eleições de 2022 em todos estados no 1º turno  ",politica,Pesquisa realizada hoje do instituto Paraná Pesquisas aponta que o presidente Jair Bolsonaro vence em todos estados no 1º turno. Isso mostra que o povo quer Bolsonaro. ,27/06/2020,1
"
Romeu Zema acaba de decretar estado de calamidade em Minas Gerais por causa de Covid-19, mostra vídeo  ",politica,"Governador Romeu Zema, decreta estado de calamidade pública e fecha todo o comércio em Minas Gerais. Vídeo mostra pronunciamento de junho de 2020.",27/06/2020,1
"
Carlos Alberto Decotelli, ministro da Educação, chamou Miriam Leitão de “Miriam Leitoa”  ",politica,"O novo ministro da Educação, Carlos Alberto Decotelli, já fez uma publicação no Twitter debochando da jornalista Miriam Leitão. Ele a chamou de “Miriam Leitoa”. ",26/06/2020,1
"
Donald Trump colocou Abraham Weintraub sob proteção do FBI nos EUA  ",politica,"Após ordem do presidente Donald Trump, o Departamento de Estado norte-americano colocou o ex-ministro da Educação Abraham Weintraub sob proteção do FBI para que ele possa “caçar os corruptos” do Brasil. ",24/06/2020,1
"
João Doria testou positivo para Covid-19 (novo coronavírus)  ",politica,"O governador de São Paulo, João Doria, testou positivo para Covid-19 (novo coronavírus). “O mais apropriado é fazer o tratamento no Hospital de Campanha do Anhembi, usar respirador chinês e dispensar a cloroquina”, debocham internautas.",23/06/2020,1
"
Weintraub foi nomeado por Trump no Banco Mundial e terá acesso a dados bancários de corruptos  ",politica,"Em uma jogada de mestre, Donald Trump nomeou Abraham Weintraub no Banco Mundial para ex-ministro da Educação ter acesso a todas as transações de corruptos no Brasil. ",22/06/2020,1
"
Em avião que foi para os EUA, Weintraub mandou brasileiros ficarem quietos depois de sair do MEC  ",politica,Ex-ministro da Educação Abraham Weintraub manda brasileiros calarem a boca durante voo do Brasil para os Estados Unidos.,22/06/2020,1
"
STF virou réu e vídeo que mostra abertura de processo foi censurado do Youtube  ",politica,Vídeo mostra que ministros do STF viraram réu em um processo. Material teria sido censurado do YouTube e escondido pela oposição.,20/06/2020,1
"
PF descobre que Sara Winter é feminista petista disfarçada de ativista pró-Bolsonaro  ",politica,"A Polícia Federal descobriu que Sara Winter é, na realidade, uma ativista feminista e petista disfarçada de bolsonarista para se tornar heroína e se candidatar pelo PT. ",20/06/2020,1
"
Alexandre de Moraes ameaçou tocar fogo no STF e atirar em ministros quando era advogado  ",politica,Vídeo mostra o ministro Alexandre de Moraes quando era advogado falando em atirar nas costas de ministros e tocar fogo no STF com os magistrados dentro. ,19/06/2020,1
"
Bruno Covas está usando cloroquina contra a Covid-19 e só agora liberou o remédio em São Paulo  ",politica,"O prefeito Bruno Covas está usando cloroquina contra a Covid-19 e só agora liberou o remédio em São Paulo porque ficou doente. Muito tarde, já que muitas pessoas já morreram na capital.",18/06/2020,1
"
Bolsonaro diz que idoso só presta pra gastar na farmácia  ",politica,"Bolsonaro disse que idoso só presta pra gastar na farmácia. Em café da manhã com apoiadores, o presidente se referiu de modo deselegante a pessoas da terceira idade. “Estão fazendo hora extra no planeta”, alfinetou.",17/06/2020,1
"
Ministros do STF deixam rombo em Itaipu similar ao rombo da Petrobras  ",politica,Ministros do STF deixaram um rombo em Itaipu similar ao rombo da Petrobras porque roubavam descaradamente e foram descobertos pela equipe de Bolsonaro.,16/06/2020,1
"
Foto mostra Luiz Fux, ministro do STF, beijando os pés de Adriana Ancelmo, mulher de Sérgio Cabral  ",politica,"Foto – Imagem mostra momento em que o ministro do STF Luiz Fux se ajoelhou e beijou os pés de Adriana Ancelmo, mulher do ex-governador do Rio de Janeiro Sérgio Cabral. ",15/06/2020,1
"
Portaria 1266 decretou o fim de todas indenizações a anistiados políticos da Ditadura  ",politica,Governo Bolsonaro e Damares Alves publicam Portaria n° 1266 que colocou fim nas indenizações vitalícias de todos os guerrilheiros da Ditadura.,13/06/2020,1
"
Doria assinou acordo para produção de vacina contra Covid-19 em agosto de 2019  ",politica,"O governador de São Paulo João Doria acabou de entregar que o coronavírus foi criado pela China ao falar que já tinha um acordo para a produção da vacina Coronavac em agosto de 2019, antes da Covid-19 ser anunciada. ",13/06/2020,1
"
Bombeiro Maxwell Simões Corrêa, suspeito no caso Marielle, posa em foto com Bolsonaro  ",politica,"Foto mostra o presidente Jair Bolsonaro junto com Maxwell Simões Corrêa, bombeiro preso por suspeitas de envolvimento na morte de Marielle Franco. ",12/06/2020,1
"
Lei que obriga uso de máscaras dentro de casa é aprovada pelo Congresso  ",politica,"Uma lei que obriga o uso de máscaras dentro de casa foi aprovada pelo Congresso. Agora, está permitida a quebra da inviolabilidade de domicílio privado para fiscalizar se você e suas visitas estão utilizando o acessório.",11/06/2020,1
"
Gleisi esteve na sede da Gaviões da Fiel e contratou torcedores no dia do protesto, mostram fotos  ",politica,Fotos mostram Gleisi Hoffmann e Gaviões da Fiel combinando protestos antifascistas na sede da torcida organizada e torcedores do Corinthians reunidos para briga.  ,04/06/2020,1
"
Lula se reuniu na sede da Gaviões da Fiel horas antes de protesto antifascista em 2020  ",politica,Ex-presidente Lula se reuniu com membros da torcida organizada Gaviões da Fiel antes de protestos antifascistas ocorridos em maio de 2020 em São Paulo. ,03/06/2020,1
"
Bolsonaro bebeu copo de leite porque quis brindar supremacistas brancos (nazismo) em live  ",politica,O presidente Jair Bolsonaro bebeu um copo de leite durante live para fazer um brinde a supremacistas brancos e ao nazismo. ,31/05/2020,1
